Datetime,Title,Description,Content,Change
2019-10-09 22:17:00+00:00,Interconnect usage charge row: Why Jio decided to end free outgoing calls to non-Jio networks,"Interconnect Usage Charge is the cost paid by one mobile telecom operator to another, when its customers make outgoing mobile calls to the other operator’s customers. ","reliance,jio,october,said,recover,paisa,per,minute,customer,towards,interconnect,usage,charge,offnet,mobile,voice,call,long,iuc,charge,existthis,follows,recent,consultation,paper,iuc,floated,telecom,regulatory,authority,india,see,see,need,revise,applicable,date,scrapping,iuc,present,january,moneycontrol,explains,iuc,dispute,mean,jio,customerswhat,interconnect,usage,charge,iucit,cost,paid,one,mobile,telecom,operator,another,customer,make,outgoing,mobile,call,operator,customer,call,two,different,network,known,mobile,offnet,callswho,set,iuc,charge,current,iuc,chargethe,telecom,regulatory,authority,india,trai,set,iuc,charge,currently,paisa,per,minutewhat,trais,stand,iuc,pastin,affidavit,supreme,court,back,october,trai,said,progressive,reduction,termination,charge,finally,converging,zero,termination,charge,end,year,presenttrai,felt,termination,charge,disincentive,deployment,new,technology,volta,migration,ip,network,operatorsin,trai,issued,telecommunication,interconnection,usage,charge,thirteenth,amendment,regulation,iuc,rate,fixed,paisa,october,till,december,zero,effective,january,jios,contentionrelying,repeated,stance,trai,amendment,already,made,regulation,reducing,iuc,zero,jio,continued,pay,iuc,resource,airtel,vodafoneidea,etc,offering,free,voice,customer,far,last,three,year,jio,paid,nearly,r,crore,net,iuc,charge,operatorshow,operator,respondafter,trai,order,incumbent,operator,reduced,voice,tariff,g,customer,continued,charge,exorbitant,tariff,crore,g,customer,according,jio,increased,tariff,voice,call,around,r,minute,also,charge,minimum,r,gb,data,g,customershow,affect,jiojio,say,price,differential,crore,g,customer,airtel,vodafoneidea,give,missed,call,jio,customer,jio,network,receives,crore,missed,call,daily,basis,huge,missed,call,phenomenon,convert,incoming,call,jio,outgoing,call,jio,operator,crore,missed,call,per,day,resulted,crore,minute,incoming,traffic,jio,instead,call,back,made,jio,customer,result,crore,minute,outgoing,trafficwhat,trais,recent,view,iucin,september,trai,floated,fresh,consultation,paper,see,need,revise,applicable,date,scrapping,iuc,citing,imbalance,interoperator,traffic,zero,iuc,benefit,operator,higher,share,outgoing,trafficaccording,jio,tariff,differential,leading,higher,outgoing,call,jio,network,differential,would,balance,interoperator,traffichow,jio,respondedjio,say,latest,trai,consultation,paper,created,regulatory,uncertainty,jio,recover,regulatory,charge,paisa,per,minute,offnet,mobile,voice,call,long,iuc,charge,existhow,affect,existing,jio,customersfor,recharges,done,jio,customer,starting,today,call,made,mobile,operator,charged,prevailing,iuc,rate,paisa,per,minute,iuc,topup,voucher,till,time,trai,move,zero,termination,charge,regime,presently,date,st,january,kind,call,exempt,paisa,per,minute,chargea,jio,jio,callsb,incoming,callsc,jio,landline,call,andd,call,made,using,whatsapp,facetime,similar,platformsadditionally,jio,reliance,retail,ensure,priority,allocation,jiophone,frequently,called,g,user,jio,consumer,jio,provide,additional,data,entitlement,equivalent,value,based,iuc,topup,voucher,consumption,ensure,increase,tariff,customer",1.83
2019-10-09 18:33:00+00:00,Here's why Tata Motors is betting crores on wrestling,Tata Motors also gives scholarship to junior players with potential.,"noneaccording,industry,estimate,huge,amount,go,beyond,sponsorship,money,spent,developing,wrestling,gametata,motor,also,give,scholarship,junior,player,potentialtata,motor,principal,sponsor,indian,wrestling,relationship,started,june,became,largest,sponsorship,partnership,noncricket,sport,last,december,got,another,partnership,tata,motor,taking,care,development,sport,like,getting,foreign,coach,player,said,ashish,chadha,ceo,sporty,solutionz,uww,united,world,wrestling,right,holder,indian,subcontinenttata,motor,signed,deal,wrestling,federation,india,wfi,sporty,solutionz,facilitating,dealsporty,solutionz,commercial,partner,wrestling,india,well,global,body,united,world,wrestling,uww,acquired,global,indian,right,wrestling,eventsalong,strong,partnership,sporty,solutionz,aggressively,promoting,wrestlingone,way,showing,content,around,wrestling,year,longbut,wherewrestling,match,air,platform,called,wrestling,tv,launched,sporty,solutionz,september,yearwrestling,tv,launched,wrestling,world,championship,event,ran,september,broadcast,right,acquired,sony,nonexclusive,digital,right,sonyliv,hence,event,aired,wrestling,tv,wellbut,plan,keep,wrestling,event,exclusive,wrestling,tv,chadha,expects,viewership,platform,increase,manifoldwe,would,like,reach,million,minimum,user,month,within,next,quarter,end,next,quarter,would,like,touch,million,user,base,feel,achieved,great,way,monetize,term,advertising,subscription,saidthe,world,wrestling,championship,saw,many,million,unique,user,wrestling,tv,aloneplus,content,pipeline,look,strongthey,day,live,content,yearnext,day,day,live,content,coming,form,october,onwards,world,veteran,championship,georgio,world,championship,budapest,woman,world,cup,japan,big,global,event,broadcasting,said,chadharight,broadcaster,equipped,carry,much,content,chadha,addedin,last,six,year,journey,realized,olympic,sport,commercially,monetized,biggest,reason,broadcast,enoughthat,reason,decided,particular,model,along,broadcaster,engage,consumer,yearlong,ecosystem,addedcurrently,subscription,charge,watching,content,wrestling,tvwith,aim,develop,wrestling,biggest,olympic,sport,india,lot,focus,concentrated,encouragement,player,well,one,way,following,contract,system,like,cricketwe,became,first,sport,country,besides,cricket,handover,contract,player,today,way,bcci,give,retainer,player,way,give,retainer,player,top,player,get,retainer,large,cricketer,though,said,chadhafor,sport,successful,commercially,viewing,spectacle,basic,thing,required,need,hero,particular,sport,player,performing,market,sport,huge,potential,country,wrestling,good,following,amid,mass,addedwrestling,gaining,momentum,indiathe,sport,strong,following,validated,fact,world,wrestling,championship,wrestling,tv,saw,people,spending,much,minute,watching,sport,time,come,close,people,spend,cricketin,addition,chadha,said,percent,user,came,city,wrestling,got,urban,audience,unlike,thought,popular,amid,rural,audience,said,chadhaexploring,innovative,content,original,show,inside,storieschadha,plan,promote,wrestling,india,one,creating,intellectual,property,ip,association,wrestling,federation,india,governing,body,sport,countryby,ip,mean,original,content,wrestling,like,international,ground,event,india,developing,global,tournament,indian,team,pitched,global,team,said,chadhathe,entire,calendar,ip,start,april,onwards,building,ground,property,india,streaming,platform,well,broadcaster,addedso,fan,wrestling,hooked,sport,year,long,updated,news,wrestling,tv,plus,live,content,catchup,content,there,another,interesting,content,work,nonlive,segment",-2.1
2019-10-09 10:44:00+00:00,Right now is the most exciting time for sport in India: Nita Ambani pitches for more investment,Nita Ambani highlighted that viewership of the 2019 ICC Cricket World Cup final between England and New Zealand in July was higher in India than in UK,"shedding,light,scope,sport,india,nita,ambani,founder,chairperson,reliance,foundation,october,said,india,land,opportunity,emerging,newest,youngest,sporting,power,worldthere,never,environment,conducive,encouraging,enabling,sport,today,make,engaging,exciting,strength,number,ambani,said,sport,business,summit,part,leader,week,london,eventquipping,india,televisionloving,nation,ambani,said,viewership,icc,cricket,world,cup,final,england,new,zealand,july,year,higher,india,ukwhen,england,beat,new,zealand,cricket,world,cup,year,million,viewer,watched,match,england,million,viewer,watched,india,alone,india,lost,new,zealand,semifinal,million,viewer,watched,game,india,ambani,saidnonemaking,pitch,investment,india,ambani,said,right,probably,exciting,time,sport,india,whether,coach,player,investor,administrator,fan,million,indian,consumed,sport,television,alone,said,adding,new,india,land,infinite,opportunity,scale,size,viewership,cricket,sport,make,india,truly,unique,opportunity,saidambani,also,owner,indian,premier,league,ipl,franchise,mumbai,indian,chairperson,indian,super,league,isl,said,india,offer,unique,blend,power,democracy,diversity,demography,developmentwithin,decade,india,overtake,china,populous,nation,world,india,proud,free,open,liberal,democratic,society,time,far,india,become,third,largest,economy,world,ambitious,target,doubling,gdp,next,year,making,trillion,dollar,economy,said,adding,unique,opportunity,every,one,become,part,incredible,india,opportunity",0.22
2019-10-09 08:34:00+00:00,One year later: How debt funds turned out after the IL&FS crisis,"One after another, skeletons came tumbling out of the debt fund closet","nonethe,flawed,parallel,fdstheir,worry,shortlived,day,later,september,infrastructure,leasing,financial,service,downgraded,default,rating,company,belonging,ilfs,group,ilfs,financial,service,ilfs,solar,power,ilfs,tamil,nadu,paper,got,downgraded,month,total,fund,across,liquid,ultra,shortterm,bond,shortterm,bond,credit,risk,category,held,company,portfolio,cumulative,value,holding,fund,added,r,crore,august,according,data,crisil,debt,fund,average,excluding,government,security,overnight,fund,declined,per,cent,month,september,many,scheme,lost,money,according,data,ace,mfbetter,sense,prevailed,amfi,campaign,debt,fund,dropped,clear,debt,fund,could,lose,money,fact,two,liquid,fund,widely,considered,scheme,never,give,negative,return,declined,value,principal,cash,management,fund,pcmf,lost,nearly,per,cent,union,liquid,fund,ulf,lost,around,per,cent,month,following,month,either,several,company,credit,rating,downgraded,delayed,payment,fund,house,including,essel,group,dewan,housing,finance,dhfl,anil,dhirubhai,ambani,group,adag,company,many,others,end,pcmf,ulf,returned,far,le,bank,fd,would,many,casualty,course,past,one,yearthank,god,crisis,broken,else,advertisement,campaign,come,investor,invested,mf,would,bigger,calamity,said,distributor,quoted,wish,identifiedit,year,since,ilfs,crisis,broke,one,another,skeleton,came,tumbling,debt,fund,closet,finally,capital,market,regulator,security,exchange,board,india,sebi,revised,debt,fund,regulation,perhaps,biggest,learning,year,investor,although,debt,fund,useful,needed,portfolio,scheme,come,without,risk,though,dosage,variesyou,win,lose,somenonethe,fact,debt,fund,lose,money,swiftly,equity,fund,april,reliance,home,finance,reliance,commercial,finance,downgraded,investment,grade,debt,hybrid,fund,net,asset,value,navs,fell,june,dhfl,downgraded,default,rating,though,fund,house,marked,security,day,payment,due,didnt,come,due,default,june,navs,least,debt,hybrid,fund,declined,june,smallsized,creditrisk,scheme,lost,around,per,cent,one,holding,got,downgradedsurge,inflow,chased,debt,scripsalthough,chase,yield,started,earlier,fund,industry,official,say,intensified,sometime,demonetisation,november,government,india,banned,highvalue,currency,note,people,deposited,large,sum,money,bank,later,got,invested,financial,instrument,mutual,fund,investor,poured,fund,equity,scheme,systematic,investment,plan,also,parked,sum,debt,fund,alternative,bank,fixed,deposit,latter,rate,decreased,due,massive,inflow,bank,deposit,debt,fund,saw,net,inflow,money,came,went,r,crorehigh,inflow,debt,scheme,meant,fund,manager,got,bit,adventurous,invested,instrument,weaker,credit,profile,according,figure,prime,database,public,issuance,aaarated,scrip,one,highest,credit,rating,fell,r,crore,compared,r,crore,issuance,aa,credit,rated,security,also,fell,hand,r,crore,worth,instrument,aa,rating,issued,opposed,none,nonethe,heavy,inflow,mutual,fund,also,nudged,fund,manager,take,extra,bit,risk,get,kicker,return,many,fund,house,started,investing,debt,instrument,company,came,weak,credit,rating,thought,wellmanaged,according,ace,mf,data,debt,fund,investment,security,rated,aa,equivalent,went,end,year,opposed,previous,year,debt,fund,investment,arated,equivalent,instrument,also,higher,earliernoneten,india,largest,fund,house,invested,essel,group,company,end,december,month,essel,group,crisis,happened,combined,exposure,little,r,crore,per,morningstar,data,total,fund,house,invested,troubled,reliance,adag,company,march,collective,exposure,around,r,crore,total,fund,house,invested,ilfs,group,company,end,august,group,begun,unravel,combined,exposure,around,r,croresome,fund,manager,really,understand,risk,many,investment,invested,credit,crisis,alerted,risk,managed,well,say,deepak,chhabria,chief,executive,officer,director,axiom,financial,service,ltd,bengalurubased,distributor,financial,productsthe,silver,liningdebt,fund,may,gone,severe,turbulence,expert,say,completely,avoided,srikanth,bhagavat,managing,director,hexagon,capital,advisor,pvt,ltd,run,hexagon,wealth,analysed,oneyear,threeyear,rolling,return,credit,risk,fund,oneyear,rolling,return,series,oneyear,return,long,period,rolling,return,meant,show,pattern,study,took,largest,credit,risk,fund,study,point,oneyear,rolling,period,credit,risk,fund,volatile,indicated,figure,called,standard,deviation,average,oneyear,return,fund,close,per,cent,average,time,period,fund,gave,return,le,per,centbut,held,credit,risk,fund,period,least,three,year,thing,would,evened,average,return,rise,per,cent,volatility,measured,standard,deviation,go,here,clincher,unlike,oneyear,time,period,credit,risk,fund,lost,money,threeyear,period,single,credit,risk,fund,set,witnessed,erosion,nav,course,guarantee,future,return,besides,limited,set,entire,universe,credit,risk,fund,method,madness,say,credit,risk,fund,throwaway,fund,investor,advisor,understand,risk,volatility,come,invest,accordingly,bhagavat,addsinvestors,also,must,accept,marketrelated,product,extremely,rigid,time,wish,withdraw,money,three,year,plan,exit,time,credit,event,blow,extend,withdrawal,time,month,till,issue,get,resolved,flexibility,necessary,add,chhabriain,meantime,sebi,also,revamped,investing,norm,debt,fund,apart,standardising,rule,fund,house,deal,downgraded,security,nudging,sidepocket,infected,part,portfolio,pouring,cold,water,standstill,agreement,sebi,also,placed,new,restriction,underlying,investment,ensure,fund,go,overboard,investment,could,potentially,blow,later",0.22
2019-10-17 19:17:00+00:00,"Reliance Jio recharge: Check out latest IUC top-ups, data offers",Reliance Jio recently announced that it will be charging an additional 6 paise per minute for calls made by its users to any non-Jio mobile number. ,"jio,customer,prepaid,mobile,connection,choose,iuc,interconnect,usage,charge,noniuc,topup,plan,offered,companynonehowever,basic,recharge,plan,jio,user,remains,new,option,customer,avail,iuc,topup,along,regular,recharge,plan,order,make,internetwork,call,jio,numbersthe,company,however,clarified,mandatory,user,get,iuc,topup,plan,making,call,nonjio,mobile,number,user,avail,iuc,voice,plan,change,rateshowever,jio,subscriber,purchased,recharge,plan,october,pay,iuc,till,current,recharge,plan,laststhe,iuc,topup,voucher,available,several,denomination,starting,r,going,way,r,every,topup,voucher,give,user,set,number,iuc,call,minute,select,main,plan,suit,requirement,come,range,iuc,topup,vouchersfor,example,avail,r,recharge,plan,get,r,iuc,toup,offer,minute,internetwork,talktime,topups,every,main,plan,available,r,r,r,r,r,r,jio,popular,recharge,plan,r,range,iuc,topupsthe,company,also,offering,additional,gb,data,customer,compensate,every,additional,r,spend,iuc,topupsto,compensate,customer,cost,additional,iuc,topups,offer,additional,gb,data,every,rupee,spent,absolutely,free,reliance,jio,stated,website",-0.12
2019-10-18 22:31:00+00:00,HDFC Bank clarifies deposit insurance cover stamp on passbooks only to comply with RBI guidelines,The bank clarified that the passbooks have been stamped in order to ensure full compliance with the latest RBI guidelines in this direction.,"hdfc,bank,october,issued,clarification,deposit,insurance,cover,stamp,customer,passbook,comply,reserve,bank,india,guidelinesa,customer,bank,posted,image,passbook,deposit,insurance,cover,stamp,widely,circulated,social,medium,causing,nervousness,among,customer,banknonethe,bank,clarified,passbook,stamped,order,ensure,full,compliance,rbi,guideline,directionthe,stamp,particularly,gathered,interest,light,ongoing,crisis,punjab,maharashtra,cooperative,bank,pmc",-2.96
2019-10-18 22:40:00+00:00,No slowdown in consumption: Reliance Retail,"The grocery sales were up 30 per cent, milk sales were up 53 per cent and the kurta sales were up 43 per cent, he said, adding the company cannot be compared to the demand-hit the auto industry as much of the stuff it sells is non- discretionary.","reliance,retail,friday,said,resilient,slowdown,consumption,impacting,wider,economythe,company,reported,per,cent,rise,revenue,r,crore,said,grown,majority,segment,attributed,mix,strategy,adopted,also,expansion,activitiesthe,drop,consumption,one,biggest,factor,blamed,slump,gdp,growth,six,year,low,per,cent,june,quarternonethe,grocery,sale,per,cent,milk,sale,per,cent,kurta,sale,per,cent,said,adding,company,compared,demandhit,auto,industry,much,stuff,sell,non,discretionarytaking,expensive,item,said,sale,high,end,television,set,also,per,cent,quarterreliance,retail,head,business,development,gaurav,jain,asserted,slowdown,added,company,done,well,perspective,including,number,store,margin,also,revenue",-1.75
2019-10-18 19:58:00+00:00,How Cipla's Umang Vohra is trying to invigorate the 84 year old company,"Vohra’s first two years were spent on cutting the flab, restructuringthe  business, rationalising the workforce and improving its productivity.","nonenonevohra,hold,computer,engineering,mba,specialization,finance,ta,pai,institute,management,tapmi,credential,dr,reddys,previous,employer,ran,finance,global,operation,even,led,critical,u,businessa,firm,believer,power,agile,business,model,disruptive,technology,datadriven,analytics,futureready,workforce,vohra,went,job,quietly,first,two,year,cipla,spent,cutting,flab,restructuring,business,rationalising,workforce,improve,productivityunder,vohras,leadership,drug,maker,exited,noncore,low,profit,venture,like,animal,health,business,scaled,back,investment,biologics,went,rationalizing,market,product,portfolioswhen,vohra,took,cipla,carried,frontend,distribution,country,per,latest,fy,annual,report,limited,operation,country,much,sale,country,happens,partnershipswhile,cost,optimisation,relentless,pursuit,vohras,team,managed,complete,much,work,concerning,restructuring,businessthe,result,soon,followed,cipla,considered,laggard,compared,peer,earnings,interest,tax,depreciation,ammortisation,ebitda,margin,improved,percentage,pointsthe,company,posted,percent,ebitda,fy,largely,line,peer,companiesthe,income,operation,stood,r,crore,net,profit,r,crorevohra,received,firm,backing,ciplas,promoter,familythe,third,generation,promoter,much,business,first,two,generation,strong,fundamental,promoter,view,company,run,professional,think,different,said,umang,vohra,exclusive,interview,moneycontrol,recentlythere,also,question,maintaining,trust,transparency,one,brings,samina,often,say,make,feel,part,management,council,make,feel,owner,company,vohra,saidsamina,vaziralli,executive,vice,chairman,cipla,represents,third,generation,promoter,family,niece,ciplas,chairman,yk,hamied,daughter,vice,chairman,mk,hamieddr,yk,hamied,offspring,mk,hamied,three,child,kamil,hamied,brother,samina,vaziralli,groomed,take,mantle,left,companygrowth,impetusafter,first,leg,work,come,challenging,phase,achieving,sustainable,growth,three,home,market,india,u,south,africa,ebitda,percent,aboveone,anomaly,spotted,vohras,predecessor,saxena,ciplas,lack,major,presence,u,market,also,one,big,reason,low,ebitda,marginssaxena,tried,correct,anomaly,putting,cipla,accelerated,growth,path,buyout,invagen,exelan,u,spending,million,largest,ever,acquisition,companyhowever,saxena,left,acquisition,started,playing,fell,vohra,get,integration,going,unlock,synergiesby,time,cipla,entered,u,generic,business,underwent,sea,change,competition,among,generic,player,became,intense,distribution,channel,consolidated,led,steep,price,erosion,generic,drug,three,distributor,mckesson,amerisourcebergen,cardinal,health,control,percent,u,marketdespite,difficult,circumstance,acquisition,turned,decent,one,ciplathe,north,american,market,dominated,u,contributed,percent,company,revenue,registered,growth,percent,cipla,focusing,direct,market,product,give,decent,marginsindia,south,africa,home,market,get,attention,u,limited,competition,opportunity,want,transition,innovation,led,company,vohra,saidvohra,trying,steer,u,business,concentrating,limited,competition,drug,like,inhalation,complex,injectables,specialty,drug,beat,pricing,pressure,usredefining,narrativevohra,said,besieged,building,new,narrative,company,energise,troop,relevant,industry,thats,going,transition,phasethe,last,story,cipla,dollar,day,next,story,linked,innovation,affordability,big,issue,period,whether,hiv,whole,generic,business,thats,new,story,may,come,regular,generic,business,may,specialty,somewhere,else,vohra,saidvohra,said,cipla,exploring,company,serf,patient,beyond,pill,also,want,see,specialty,company,focused,lungrelated,diseasescipla,making,move,company,february,year,picked,percent,stake,mumbaibased,startup,wellthy,therapeutic,followed,acquisition,percent,stake,south,africabased,brandmed,aprilboth,company,provide,digital,disease,management,platform,aid,realtime,monitoring,patient,help,compliant,treatment,noncommunicable,disease,cardiovascular,diabetes,respiratory,disease,focus,promoting,wellness,instead,managing,illnesscipla,number,one,respiratory,segment,india,trying,transform,specialty,player,treating,condition,related,lungsbecause,understand,lung,core,objective,behave,like,innovator,lung,space,emerging,market,vohra,saidvohra,added,also,looking,repurposing,antibiotic,make,effective,instance,developing,inhaler,deliver,antibiotic,lung,compared,popping,pillsthe,big,threat,world,antimicrobial,resistance,big,challenge,make,antibiotic,effective,new,antibiotic,coming,vohra,saidcipla,acquired,antiinfective,product,elores,venus,remedy",1.54
2019-10-15 10:21:00+00:00,"Disinvestment is not a bad word, all it needs is a rethink",The government should seriously think of selling its stake in loss-making entities operating in the non-strategic sector,"shshank,sauravrecently,union,cabinet,approved,new,policy,department,investment,public,asset,management,dipam,manage,strategic,sale,asset,government,exploring,reduce,stake,five,company,including,bharat,petroleum,bpcl,achieve,budgetary,target,r,lakh,crore,disinvestment,proceeds,current,fiscalthere,old,saying,government,business,business,disinvestment,often,highlighted,reform,private,player,however,disinvestment,doesnt,look,like,reform,private,player,keen,buy,stake,profitable,psesthe,government,trying,sell,air,india,willing,offer,various,concession,bidder,coming,forward,taking,control,debt,laden,lossmaking,undertaking,reviving,reform,true,sense,private,player,interested,right,ask,government,selling,profitable,venture,name,reformsan,entrepreneur,cant,away,business,built,similarly,improper,ask,government,sell,profitable,entity,built,decade,public,moneynonethere,two,primary,reason,behind,divestment,viz,resource,mobilisation,getting,rid,lossmaking,undertaking,reduce,burden,exchequer,government,would,always,require,fund,meet,deficit,target,question,kind,expense,going,funded,selling,government,undertakingsif,capital,proceeds,sale,asset,going,used,creation,capital,asset,fine,proceeds,going,used,financing,revenue,expenditure,certainly,good,economics,way,government,onetime,lavish,dinner,killing,sheep,lose,regular,milkperformance,pse,cant,evaluated,solely,financial,parameter,government,directs,undertaking,participate,various,activity,meeting,social,objective,increasing,accountability,ps,giving,autonomy,needed,compete,private,sectordespite,burdened,many,social,inclusion,scheme,public,bank,like,sbi,canara,bank,example,bettermanaged,ps,giving,private,sector,run,money,far,performance,concerned,fact,many,lossmaking,ps,unit,taken,government,protect,interest,workersaccording,data,ministry,labour,employment,ps,provide,employment,million,individual,million,private,sector,source,labour,employment,report,formal,employment,ps,also,contributing,onefourth,overall,csr,expensedisinvestment,always,attracted,controversy,issue,like,valuation,asset,favouritism,like,proved,wealth,creator,investor,government,turned,loser,many,case,maruti,classic,example,share,sold,r,trading,r,could,exception,primary,reason,behind,phenomenon,selling,profitable,venture,relatively,low,price,past,comptroller,auditor,general,cag,also,raised,concern,stock,valuation,government,tried,address,following,book,building,mechanism,price,discovery,still,flaw,disinvestment,proposal,announced,declining,trend,price,share,driven,vested,interest,group,impact,valuationincreasing,retail,participation,often,cited,one,benefit,disinvestment,however,worthwhile,highlight,lic,always,contributed,significant,pie,disinvestment,proceeds,pattern,major,divestments,like,maruti,coal,india,ongcthere,valid,argument,favour,disinvestment,government,doesnt,generate,resource,selling,asset,borrow,market,attract,interest,argument,ignores,end,use,money,generated,disinvestment,also,fails,appreciate,fact,profitable,ps,pay,regular,dividend,like,bpcl,paid,r,crore,dividend,past,four,financial,year,return,asset,employed,quite,good,undertaking,consideration,stake,salenone",-15.0
2019-10-17 16:33:00+00:00,"Maruti Suzuki Q2 PAT may dip 48.5% YoY to Rs. 1,153 cr: Reliance Securities","Net Sales are expected to decrease by 26.4 percent Y-o-Y (down 16.2 percent Q-o-Q) to Rs. 16,516.9 crore, according to Reliance Securities.","nonenet,sale,expected,decrease,percent,yoy,percent,qoq,r,crore,according,reliance,securitiesearnings,interest,tax,depreciation,amortisation,ebitda,likely,fall,percent,yoy,percent,qoq,r,crorenonenone,read",-0.12
2019-10-15 15:26:00+00:00,All you should know about Maruti Suzuki XL5,The XL5 will be Nexa’s new entry-level car and is expected to make its global debut at the 2020 Auto Expo.,"maruti,suzuki,gearing,launch,latest,offering,xl,essentially,spiritual,successor,massively,successful,wagon,r,xl,latest,addition,nexa,lineupthe,xl,nexas,new,entrylevel,car,expected,make,global,debut,auto,expo,though,company,revealed,information,car,yet,expected,underpinned,wagon,r,platform,spy,shot,reveal,get,new,pair,headlight,along,new,grille,maruti,also,expected,design,car,headlight,led,drls,top,headlamp,positioned,belowthe,rear,seems,relatively,unchanged,except,differently,positioned,brake,light,expected,led,unit,along,centremounted,stop,lamp,interior,also,expected,minimal,change,currentgen,wagon,rmechanically,car,expected,equipped,bsvicompliant,kb,engine,make,p,maximum,power,nm,peak,torque,company,could,also,offer,litre,dualjet,litre,kb,engine,option,yet,confirmed,speed,manual,gearbox,expected,offered,standard,option,amt,unit",-2.56
2019-10-17 16:54:00+00:00,How Wellthy Therapeutics is redefining healthcare delivery with a digital pill,The app acts as a digital personal health coach that uses technology tools machine learning and artificial intelligence to nudge the person to adopt behavioral change.,"raj,shandilya,name,changed,diagnosed,type,diabetesalong,pill,lower,blood,sugar,level,doctor,prescribed,digital,app,wellthy,therapeuticsyes,heard,right,digital,app,part,diabetes,managementthe,app,developed,mumbaibased,wellthy,therapeutic,available,android,io,user,multiple,indian,languagesthe,app,act,personal,health,coach,using,technology,tool,machine,learning,artificial,intelligence,nudge,person,behavioral,changefor,instance,shandilya,want,favourite,sweet,regular,diet,app,tell,many,additional,step,need,take,burn,extra,caloriesif,hasnt,checked,blood,glucose,level,app,reminds,take,test,blood,sugar,reading,crossing,acceptable,threshold,level,consistently,app,advises,seeking,doctor,helpit,keep,track,physical,activity,monitor,shandilyas,compliance,term,taking,medicine,also,keep,track,blood,glucose,levelsthe,app,also,educates,diabetes,diet,lifestyle,change,need,adopt,employing,interactive,gamification,tool,make,learning,entertainingdigital,therapeutic,work,empowering,patient,able,manage,chronic,condition,disease,pill,medical,device,standalone,achieve,said,abhishek,shah,ceo,cofounder,wellthy,therapeuticsits,like,somebody,side,managing,condition,time,doctor,see,twice,thrice,year,probably,minute,visit,control,behavioral,aspect,patient,shah,saidit,took,three,year,wellthy,develop,clinically,validate,digital,therapeutic,dtx,solution,found,engaged,diabetes,patient,platform,dtx,helped,reducing,fasting,blood,sugar,reading,mgdl,cumulatively,increased,physical,activity,minute,study,observation,several,time,greater,result,least,engaged,cohort,patient,wellthy,presented,result,american,diabetes,association,conference,june,yearwellthy,also,partnered,new,delhibased,research,society,study,diabetes,india,rssdi,become,application,doctor,could,prescribe,patientsaccording,diabetes,atlas,published,international,diabetes,federation,idf,india,account,percent,global,diabetes,burden,estimated,million,case,figure,expected,double,business,modelunlike,wellness,apps,directly,target,consumer,wellthy,adopted,businesstobusinesstoconsumer,bbc,app,prescribed,directly,doctor,available,bundled,medical,device,drug,health,insurance,policy,sponsored,app,customerswellthy,currently,working,hospital,clinic,pharmaceutical,company,medical,device,maker,insurer,reach,potential,usersnonewe,really,start,reaching,patient,directly,help,manage,disease,digital,going,play,major,role,vohra,saysin,february,year,cipla,picked,percent,stake,mumbaibased,startup,wellthy,therapeutic,cash,consideration,r,crorerecently,wellthy,recently,signed,new,collaboration,german,pharma,major,bayer,design,develop,digital,therapeutic,drug,grantsapps,partnership,programwellthy,also,work,roche,diabetes,care,india,accucheck,glucometers,company,also,backed,ranjan,pai,manipal,hospital,made,equity,investmentfor,health,insurance,company,deal,loss,ratio,percent,meaning,every,r,collected,premium,r,paid,claim,wellthy,digital,therapeutic,solution,help,preventing,patient,falling,sick,healthier,customer,mean,lesser,incidence,claimsthe,app,provides,realtime,data,customer,health,status,nudge,comply,treatment,make,certain,lifestyle,change,prevent,future,complication,importantly,help,underwrite,risk,better,isnt,case,due,lack,datafor,wellthy,registered,december,business,begun,apps,commercial,launch,early,yearshah,say,business,doubling,every,month,expected,continue,momentum,next,year,well",-2.24
2019-10-15 13:52:00+00:00,"Mahindra not chasing hybrids, to focus on electric vehicle tech",Several companies believe that for India to move towards 100% electric mobility the most suitable next step is using hybrid technology,"nonethe,maker,scorpio,bolero,presently,engaged,developing,affordable,electric,vehicle,solution,one,ford,sedan,yet,get,formal,approval,companiesseveral,company,especially,japanbased,entity,swedenbased,volvo,believe,suitable,next,step,india,move,towards,percent,electric,mobility,using,hybrid,technologycompanies,seeking,lower,duty,structure,hybrid,vehicle,essentially,use,combination,petroldiesel,engine,electric,motor,presently,hybrid,taxed,percent,including,percent,ce,putting,par,pure,petrol,diesel,vehicleselectric,vehicle,ev,however,carry,good,service,tax,gst,percent,india,transport,ministry,pitched,lower,gst,hybrid,vehicle,par,evshybrid,technology,focus,right,mahindra,neither,ford,india,ford,may,hybrid,plan,part,world,india,said,pawan,goenka,managing,director,mm,speaking,analystsnonethere,need,incentivise,hybridisation,since,come,anyway,government,allotting,budget,incentive,tax,benefit,gst,side,purely,focused,electrification,create,mass,movement,leapfrog,technology,tata,motor,told,moneycontrol,earlier,statementwhen,asked,mm,look,hybrid,future,goenka,responded,kind,keeping,plate,warm,change,government,regulation,india,hybrid,jump,fray,right,much,hybridscertain,hybrid,require,external,charging,mechanism,energy,generated,braking,conventional,engine,used,propulsion,case,government,intention,nationwide,network,ev,charger,prove,redundant,thereby,rendering,investment,totally,fruitless",-0.12
